ds,year,month,day,weekday,is_weekend,hour,y
2024-03-21 20:00:00,2024,3,21,3,0,20,0.6499999999941792
2024-03-21 21:00:00,2024,3,21,3,0,21,0.0
2024-03-21 22:00:00,2024,3,21,3,0,22,0.0
2024-03-21 23:00:00,2024,3,21,3,0,23,0.0
2024-03-22 00:00:00,2024,3,22,4,0,0,0.0
2024-03-22 01:00:00,2024,3,22,4,0,1,0.0
2024-03-22 02:00:00,2024,3,22,4,0,2,0.0
2024-03-22 03:00:00,2024,3,22,4,0,3,0.0
2024-03-22 04:00:00,2024,3,22,4,0,4,0.0
2024-03-22 05:00:00,2024,3,22,4,0,5,0.0
2024-03-22 06:00:00,2024,3,22,4,0,6,0.0
2024-03-22 07:00:00,2024,3,22,4,0,7,0.0299999999988358
2024-03-22 08:00:00,2024,3,22,4,0,8,2.930000000022119
2024-03-22 09:00:00,2024,3,22,4,0,9,20.019999999989523
2024-03-22 10:00:00,2024,3,22,4,0,10,54.79000000000815
2024-03-22 11:00:00,2024,3,22,4,0,11,89.44999999998254
2024-03-22 12:00:00,2024,3,22,4,0,12,122.52000000001864
2024-03-22 13:00:00,2024,3,22,4,0,13,136.19999999998254
2024-03-22 14:00:00,2024,3,22,4,0,14,136.02000000001863
2024-03-22 15:00:00,2024,3,22,4,0,15,103.73999999999069
2024-03-22 16:00:00,2024,3,22,4,0,16,112.97000000000116
2024-03-22 17:00:00,2024,3,22,4,0,17,48.26000000000931
2024-03-22 18:00:00,2024,3,22,4,0,18,38.38999999998487
2024-03-22 19:00:00,2024,3,22,4,0,19,17.80999999999767
2024-03-22 20:00:00,2024,3,22,4,0,20,1.2799999999988358
2024-03-22 21:00:00,2024,3,22,4,0,21,0.0
2024-03-22 22:00:00,2024,3,22,4,0,22,0.0
2024-03-22 23:00:00,2024,3,22,4,0,23,0.0
2024-03-23 00:00:00,2024,3,23,5,1,0,0.0200000000186264
2024-03-23 01:00:00,2024,3,23,5,1,1,0.0
2024-03-23 02:00:00,2024,3,23,5,1,2,0.0
2024-03-23 03:00:00,2024,3,23,5,1,3,0.0
2024-03-23 04:00:00,2024,3,23,5,1,4,0.0
2024-03-23 05:00:00,2024,3,23,5,1,5,0.0
2024-03-23 06:00:00,2024,3,23,5,1,6,0.0
2024-03-23 07:00:00,2024,3,23,5,1,7,0.0
2024-03-23 08:00:00,2024,3,23,5,1,8,1.1832670454544891
2024-03-23 09:00:00,2024,3,23,5,1,9,7.760632183907996
2024-03-23 10:00:00,2024,3,23,5,1,10,28.69562146892746
2024-03-23 11:00:00,2024,3,23,5,1,11,50.62183615819243
2024-03-23 12:00:00,2024,3,23,5,1,12,69.02711864406731
2024-03-23 13:00:00,2024,3,23,5,1,13,78.34548022598817
2024-03-23 14:00:00,2024,3,23,5,1,14,80.10672316384255
2024-03-23 15:00:00,2024,3,23,5,1,15,76.47115819208919
2024-03-23 16:00:00,2024,3,23,5,1,16,71.21447887324005
2024-03-23 17:00:00,2024,3,23,5,1,17,60.6656862745097
2024-03-23 18:00:00,2024,3,23,5,1,18,44.75664804469405
2024-03-23 19:00:00,2024,3,23,5,1,19,26.665530726254733
2024-03-23 20:00:00,2024,3,23,5,1,20,12.582430167599336
2024-03-23 21:00:00,2024,3,23,5,1,21,2.981005586591561
2024-03-23 22:00:00,2024,3,23,5,1,22,0.0
2024-03-23 23:00:00,2024,3,23,5,1,23,0.0
2024-03-24 00:00:00,2024,3,24,6,1,0,0.0
2024-03-24 01:00:00,2024,3,24,6,1,1,0.0
2024-03-24 02:00:00,2024,3,24,6,1,2,0.0
2024-03-24 03:00:00,2024,3,24,6,1,3,0.0
2024-03-24 04:00:00,2024,3,24,6,1,4,0.0
2024-03-24 05:00:00,2024,3,24,6,1,5,0.0
2024-03-24 06:00:00,2024,3,24,6,1,6,0.0
2024-03-24 07:00:00,2024,3,24,6,1,7,0.0
2024-03-24 08:00:00,2024,3,24,6,1,8,3.0899999999965075
2024-03-24 09:00:00,2024,3,24,6,1,9,18.539999999979045
2024-03-24 10:00:00,2024,3,24,6,1,10,35.99000000001979
2024-03-24 11:00:00,2024,3,24,6,1,11,27.869999999995343
2024-03-24 12:00:00,2024,3,24,6,1,12,20.39999999999418
2024-03-24 13:00:00,2024,3,24,6,1,13,20.220000000001164
2024-03-24 14:00:00,2024,3,24,6,1,14,16.60000000000582
2024-03-24 15:00:00,2024,3,24,6,1,15,19.30999999999767
2024-03-24 16:00:00,2024,3,24,6,1,16,12.0
2024-03-24 17:00:00,2024,3,24,6,1,17,26.23000000001048
2024-03-24 18:00:00,2024,3,24,6,1,18,21.29999999998836
2024-03-24 19:00:00,2024,3,24,6,1,19,8.299999999988358
2024-03-24 20:00:00,2024,3,24,6,1,20,0.5500000000174623
2024-03-24 21:00:00,2024,3,24,6,1,21,0.0
2024-03-24 22:00:00,2024,3,24,6,1,22,0.0
2024-03-24 23:00:00,2024,3,24,6,1,23,0.0
2024-03-25 00:00:00,2024,3,25,0,0,0,0.0
2024-03-25 01:00:00,2024,3,25,0,0,1,0.0
2024-03-25 02:00:00,2024,3,25,0,0,2,0.0
2024-03-25 03:00:00,2024,3,25,0,0,3,0.0
2024-03-25 04:00:00,2024,3,25,0,0,4,0.0
2024-03-25 05:00:00,2024,3,25,0,0,5,0.0
2024-03-25 06:00:00,2024,3,25,0,0,6,0.0
2024-03-25 07:00:00,2024,3,25,0,0,7,0.0099999999802093
2024-03-25 08:00:00,2024,3,25,0,0,8,0.6500000000232831
2024-03-25 09:00:00,2024,3,25,0,0,9,3.5499999999883585
2024-03-25 10:00:00,2024,3,25,0,0,10,9.10999999998603
2024-03-25 11:00:00,2024,3,25,0,0,11,15.880000000004657
2024-03-25 12:00:00,2024,3,25,0,0,12,26.23000000001048
2024-03-25 13:00:00,2024,3,25,0,0,13,33.329999999987194
2024-03-25 14:00:00,2024,3,25,0,0,14,19.73000000001048
2024-03-25 15:00:00,2024,3,25,0,0,15,19.769999999989523
2024-03-25 16:00:00,2024,3,25,0,0,16,24.93000000002212
2024-03-25 17:00:00,2024,3,25,0,0,17,23.970000000001164
2024-03-25 18:00:00,2024,3,25,0,0,18,40.62999999997555
2024-03-25 19:00:00,2024,3,25,0,0,19,20.630000000004657
2024-03-25 20:00:00,2024,3,25,0,0,20,0.7600000000093132
2024-03-25 21:00:00,2024,3,25,0,0,21,0.0
2024-03-25 22:00:00,2024,3,25,0,0,22,0.0
2024-03-25 23:00:00,2024,3,25,0,0,23,0.0
2024-03-26 00:00:00,2024,3,26,1,0,0,0.0
2024-03-26 01:00:00,2024,3,26,1,0,1,0.0
2024-03-26 02:00:00,2024,3,26,1,0,2,0.0
2024-03-26 03:00:00,2024,3,26,1,0,3,0.0
2024-03-26 04:00:00,2024,3,26,1,0,4,0.0
2024-03-26 05:00:00,2024,3,26,1,0,5,0.0
2024-03-26 06:00:00,2024,3,26,1,0,6,0.0
2024-03-26 07:00:00,2024,3,26,1,0,7,0.0
2024-03-26 08:00:00,2024,3,26,1,0,8,3.869999999995344
2024-03-26 09:00:00,2024,3,26,1,0,9,13.339999999996508
2024-03-26 10:00:00,2024,3,26,1,0,10,28.05999999999767
2024-03-26 11:00:00,2024,3,26,1,0,11,76.38000000000466
2024-03-26 12:00:00,2024,3,26,1,0,12,125.10000000000582
2024-03-26 13:00:00,2024,3,26,1,0,13,127.89999999999418
2024-03-26 14:00:00,2024,3,26,1,0,14,15.720000000001164
2024-03-26 15:00:00,2024,3,26,1,0,15,16.380000000004657
2024-03-26 16:00:00,2024,3,26,1,0,16,116.63999999998488
2024-03-26 17:00:00,2024,3,26,1,0,17,94.8300000000163
2024-03-26 18:00:00,2024,3,26,1,0,18,28.239999999990687
2024-03-26 19:00:00,2024,3,26,1,0,19,8.99000000001979
2024-03-26 20:00:00,2024,3,26,1,0,20,0.3699999999953434
2024-03-26 21:00:00,2024,3,26,1,0,21,0.0
2024-03-26 22:00:00,2024,3,26,1,0,22,0.0
2024-03-26 23:00:00,2024,3,26,1,0,23,0.0
2024-03-27 00:00:00,2024,3,27,2,0,0,0.0
2024-03-27 01:00:00,2024,3,27,2,0,1,0.0
2024-03-27 02:00:00,2024,3,27,2,0,2,0.0
2024-03-27 03:00:00,2024,3,27,2,0,3,0.0
2024-03-27 04:00:00,2024,3,27,2,0,4,0.0
2024-03-27 05:00:00,2024,3,27,2,0,5,0.0
2024-03-27 06:00:00,2024,3,27,2,0,6,0.0
2024-03-27 07:00:00,2024,3,27,2,0,7,0.0
2024-03-27 08:00:00,2024,3,27,2,0,8,2.6999999999825377
2024-03-27 09:00:00,2024,3,27,2,0,9,9.74000000001979
2024-03-27 10:00:00,2024,3,27,2,0,10,25.519999999989523
2024-03-27 11:00:00,2024,3,27,2,0,11,51.94000000000233
2024-03-27 12:00:00,2024,3,27,2,0,12,93.44000000000231
2024-03-27 13:00:00,2024,3,27,2,0,13,113.19000000000231
2024-03-27 14:00:00,2024,3,27,2,0,14,68.47000000000116
2024-03-27 15:00:00,2024,3,27,2,0,15,69.33999999999651
2024-03-27 16:00:00,2024,3,27,2,0,16,38.22999999998137
2024-03-27 17:00:00,2024,3,27,2,0,17,16.130000000004657
2024-03-27 18:00:00,2024,3,27,2,0,18,26.60000000000582
2024-03-27 19:00:00,2024,3,27,2,0,19,5.709999999991851
2024-03-27 20:00:00,2024,3,27,2,0,20,2.1900000000023283
2024-03-27 21:00:00,2024,3,27,2,0,21,0.0
2024-03-27 22:00:00,2024,3,27,2,0,22,0.0
2024-03-27 23:00:00,2024,3,27,2,0,23,0.0
2024-03-28 00:00:00,2024,3,28,3,0,0,0.0
2024-03-28 01:00:00,2024,3,28,3,0,1,0.0
2024-03-28 02:00:00,2024,3,28,3,0,2,0.0
2024-03-28 03:00:00,2024,3,28,3,0,3,0.0
2024-03-28 04:00:00,2024,3,28,3,0,4,0.0
2024-03-28 05:00:00,2024,3,28,3,0,5,0.0
2024-03-28 06:00:00,2024,3,28,3,0,6,0.0
2024-03-28 07:00:00,2024,3,28,3,0,7,0.0199999999895226
2024-03-28 08:00:00,2024,3,28,3,0,8,2.150000000023283
2024-03-28 09:00:00,2024,3,28,3,0,9,22.50999999998021
2024-03-28 10:00:00,2024,3,28,3,0,10,34.8300000000163
2024-03-28 11:00:00,2024,3,28,3,0,11,27.91000000000349
2024-03-28 12:00:00,2024,3,28,3,0,12,19.439999999973224
2024-03-28 13:00:00,2024,3,28,3,0,13,20.17000000001281
2024-03-28 14:00:00,2024,3,28,3,0,14,27.25
2024-03-28 15:00:00,2024,3,28,3,0,15,31.85000000000582
2024-03-28 16:00:00,2024,3,28,3,0,16,30.339999999996508
2024-03-28 17:00:00,2024,3,28,3,0,17,24.29000000000815
2024-03-28 18:00:00,2024,3,28,3,0,18,17.289999999979045
2024-03-28 19:00:00,2024,3,28,3,0,19,4.380000000004657
2024-03-28 20:00:00,2024,3,28,3,0,20,0.2099999999918509
2024-03-28 21:00:00,2024,3,28,3,0,21,0.0
2024-03-28 22:00:00,2024,3,28,3,0,22,0.0
2024-03-28 23:00:00,2024,3,28,3,0,23,0.0
2024-03-29 00:00:00,2024,3,29,4,0,0,0.0
2024-03-29 01:00:00,2024,3,29,4,0,1,0.0
2024-03-29 02:00:00,2024,3,29,4,0,2,0.0
2024-03-29 03:00:00,2024,3,29,4,0,3,0.0
2024-03-29 04:00:00,2024,3,29,4,0,4,0.0
2024-03-29 05:00:00,2024,3,29,4,0,5,0.0
2024-03-29 06:00:00,2024,3,29,4,0,6,0.0
2024-03-29 07:00:00,2024,3,29,4,0,7,0.0100000000093132
2024-03-29 08:00:00,2024,3,29,4,0,8,1.5100000000093132
2024-03-29 09:00:00,2024,3,29,4,0,9,6.049999999988359
2024-03-29 10:00:00,2024,3,29,4,0,10,11.460000000020957
2024-03-29 11:00:00,2024,3,29,4,0,11,22.919999999983705
2024-03-29 12:00:00,2024,3,29,4,0,12,23.75
2024-03-29 13:00:00,2024,3,29,4,0,13,18.95999999999185
2024-03-29 14:00:00,2024,3,29,4,0,14,37.55999999999767
2024-03-29 15:00:00,2024,3,29,4,0,15,24.35000000000582
2024-03-29 16:00:00,2024,3,29,4,0,16,38.61999999999534
2024-03-29 17:00:00,2024,3,29,4,0,17,41.85000000000582
2024-03-29 18:00:00,2024,3,29,4,0,18,37.10000000000582
2024-03-29 19:00:00,2024,3,29,4,0,19,9.529999999998836
2024-03-29 20:00:00,2024,3,29,4,0,20,3.540000000008149
2024-03-29 21:00:00,2024,3,29,4,0,21,0.0
2024-03-29 22:00:00,2024,3,29,4,0,22,0.0
2024-03-29 23:00:00,2024,3,29,4,0,23,0.0
2024-03-30 00:00:00,2024,3,30,5,1,0,0.0
2024-03-30 01:00:00,2024,3,30,5,1,1,0.0
2024-03-30 02:00:00,2024,3,30,5,1,2,0.0
2024-03-30 03:00:00,2024,3,30,5,1,3,0.0
2024-03-30 04:00:00,2024,3,30,5,1,4,0.0
2024-03-30 05:00:00,2024,3,30,5,1,5,0.0
2024-03-30 06:00:00,2024,3,30,5,1,6,0.0
2024-03-30 07:00:00,2024,3,30,5,1,7,0.0200000000186264
2024-03-30 08:00:00,2024,3,30,5,1,8,3.639999999984866
2024-03-30 09:00:00,2024,3,30,5,1,9,25.99000000001979
2024-03-30 10:00:00,2024,3,30,5,1,10,36.79999999998836
2024-03-30 11:00:00,2024,3,30,5,1,11,31.630000000004657
2024-03-30 12:00:00,2024,3,30,5,1,12,31.42999999999301
2024-03-30 13:00:00,2024,3,30,5,1,13,35.08999999999651
2024-03-30 14:00:00,2024,3,30,5,1,14,36.179999999993015
2024-03-30 15:00:00,2024,3,30,5,1,15,39.88000000000466
2024-03-30 16:00:00,2024,3,30,5,1,16,38.36999999999534
2024-03-30 17:00:00,2024,3,30,5,1,17,23.67000000001281
2024-03-30 18:00:00,2024,3,30,5,1,18,19.60000000000582
2024-03-30 19:00:00,2024,3,30,5,1,19,5.820000000006985
2024-03-30 20:00:00,2024,3,30,5,1,20,0.8799999999755528
2024-03-30 21:00:00,2024,3,30,5,1,21,0.0
2024-03-30 22:00:00,2024,3,30,5,1,22,0.0
2024-03-30 23:00:00,2024,3,30,5,1,23,0.0
2024-03-31 00:00:00,2024,3,31,6,1,0,0.0
2024-03-31 01:00:00,2024,3,31,6,1,1,0.0
2024-03-31 03:00:00,2024,3,31,6,1,3,0.0
2024-03-31 04:00:00,2024,3,31,6,1,4,0.0
2024-03-31 05:00:00,2024,3,31,6,1,5,0.0
2024-03-31 06:00:00,2024,3,31,6,1,6,0.0
2024-03-31 07:00:00,2024,3,31,6,1,7,0.0
2024-03-31 08:00:00,2024,3,31,6,1,8,0.0
2024-03-31 09:00:00,2024,3,31,6,1,9,1.6600000000034925
2024-03-31 10:00:00,2024,3,31,6,1,10,8.339999999996508
2024-03-31 11:00:00,2024,3,31,6,1,11,36.51000000000931
2024-03-31 12:00:00,2024,3,31,6,1,12,18.54000000000815
2024-03-31 13:00:00,2024,3,31,6,1,13,34.30999999999767
2024-03-31 14:00:00,2024,3,31,6,1,14,39.80999999999767
2024-03-31 15:00:00,2024,3,31,6,1,15,43.76000000000931
2024-03-31 16:00:00,2024,3,31,6,1,16,26.25999999998021
2024-03-31 17:00:00,2024,3,31,6,1,17,20.41000000000349
2024-03-31 18:00:00,2024,3,31,6,1,18,25.39999999999418
2024-03-31 19:00:00,2024,3,31,6,1,19,17.70000000001164
2024-03-31 20:00:00,2024,3,31,6,1,20,23.579999999987194
2024-03-31 21:00:00,2024,3,31,6,1,21,1.330000000016298
2024-03-31 22:00:00,2024,3,31,6,1,22,0.0
2024-03-31 23:00:00,2024,3,31,6,1,23,0.0
2024-04-01 00:00:00,2024,4,1,0,0,0,0.0
2024-04-01 01:00:00,2024,4,1,0,0,1,0.0
2024-04-01 02:00:00,2024,4,1,0,0,2,0.0
2024-04-01 03:00:00,2024,4,1,0,0,3,0.0
2024-04-01 04:00:00,2024,4,1,0,0,4,0.0
2024-04-01 05:00:00,2024,4,1,0,0,5,0.0
2024-04-01 06:00:00,2024,4,1,0,0,6,0.0
2024-04-01 07:00:00,2024,4,1,0,0,7,0.0
2024-04-01 08:00:00,2024,4,1,0,0,8,0.0299999999988358
2024-04-01 09:00:00,2024,4,1,0,0,9,3.980000000010477
2024-04-01 10:00:00,2024,4,1,0,0,10,25.39000000001397
2024-04-01 11:00:00,2024,4,1,0,0,11,40.89999999996508
2024-04-01 12:00:00,2024,4,1,0,0,12,101.4100000000326
2024-04-01 13:00:00,2024,4,1,0,0,13,67.15999999997439
2024-04-01 14:00:00,2024,4,1,0,0,14,143.80999999999767
2024-04-01 15:00:00,2024,4,1,0,0,15,148.22000000003027
2024-04-01 16:00:00,2024,4,1,0,0,16,151.25
2024-04-01 17:00:00,2024,4,1,0,0,17,115.53999999997905
2024-04-01 18:00:00,2024,4,1,0,0,18,82.10999999998603
2024-04-01 19:00:00,2024,4,1,0,0,19,58.4199999999837
2024-04-01 20:00:00,2024,4,1,0,0,20,17.860000000044238
2024-04-01 21:00:00,2024,4,1,0,0,21,2.25
2024-04-01 22:00:00,2024,4,1,0,0,22,0.0
2024-04-01 23:00:00,2024,4,1,0,0,23,0.0
2024-04-02 00:00:00,2024,4,2,1,0,0,0.0
2024-04-02 01:00:00,2024,4,2,1,0,1,0.0
2024-04-02 02:00:00,2024,4,2,1,0,2,0.0
2024-04-02 03:00:00,2024,4,2,1,0,3,0.0
2024-04-02 04:00:00,2024,4,2,1,0,4,0.0
2024-04-02 05:00:00,2024,4,2,1,0,5,0.0
2024-04-02 06:00:00,2024,4,2,1,0,6,0.0
2024-04-02 07:00:00,2024,4,2,1,0,7,0.0
2024-04-02 08:00:00,2024,4,2,1,0,8,0.0799999999580904
2024-04-02 09:00:00,2024,4,2,1,0,9,7.9500000000116415
2024-04-02 10:00:00,2024,4,2,1,0,10,31.510000000009317
2024-04-02 11:00:00,2024,4,2,1,0,11,47.75
2024-04-02 12:00:00,2024,4,2,1,0,12,71.45000000001164
2024-04-02 13:00:00,2024,4,2,1,0,13,87.57000000000698
2024-04-02 14:00:00,2024,4,2,1,0,14,87.67999999999302
2024-04-02 15:00:00,2024,4,2,1,0,15,54.40000000002328
2024-04-02 16:00:00,2024,4,2,1,0,16,51.38999999995576
2024-04-02 17:00:00,2024,4,2,1,0,17,66.78000000002794
2024-04-02 18:00:00,2024,4,2,1,0,18,41.34999999997672
2024-04-02 19:00:00,2024,4,2,1,0,19,22.73000000003958
2024-04-02 20:00:00,2024,4,2,1,0,20,17.869999999995343
2024-04-02 21:00:00,2024,4,2,1,0,21,0.6799999999930151
2024-04-02 22:00:00,2024,4,2,1,0,22,0.0
2024-04-02 23:00:00,2024,4,2,1,0,23,0.0
2024-04-03 00:00:00,2024,4,3,2,0,0,0.0
2024-04-03 01:00:00,2024,4,3,2,0,1,0.0
2024-04-03 02:00:00,2024,4,3,2,0,2,0.0
2024-04-03 03:00:00,2024,4,3,2,0,3,0.0
2024-04-03 04:00:00,2024,4,3,2,0,4,0.0
2024-04-03 05:00:00,2024,4,3,2,0,5,0.0
2024-04-03 06:00:00,2024,4,3,2,0,6,0.0
2024-04-03 07:00:00,2024,4,3,2,0,7,0.0
2024-04-03 08:00:00,2024,4,3,2,0,8,0.0800000000162981
2024-04-03 09:00:00,2024,4,3,2,0,9,6.010000000009313
2024-04-03 10:00:00,2024,4,3,2,0,10,29.150000000023283
2024-04-03 11:00:00,2024,4,3,2,0,11,60.14999999996508
2024-04-03 12:00:00,2024,4,3,2,0,12,110.26000000000931
2024-04-03 13:00:00,2024,4,3,2,0,13,120.1599999999744
2024-04-03 14:00:00,2024,4,3,2,0,14,105.45000000001164
2024-04-03 15:00:00,2024,4,3,2,0,15,113.1600000000326
2024-04-03 16:00:00,2024,4,3,2,0,16,133.7599999999511
2024-04-03 17:00:00,2024,4,3,2,0,17,130.2400000000489
2024-04-03 18:00:00,2024,4,3,2,0,18,108.79999999998836
2024-04-03 19:00:00,2024,4,3,2,0,19,67.89999999996508
2024-04-03 20:00:00,2024,4,3,2,0,20,19.830000000016295
2024-04-03 21:00:00,2024,4,3,2,0,21,3.179999999993015
2024-04-03 22:00:00,2024,4,3,2,0,22,0.0
2024-04-03 23:00:00,2024,4,3,2,0,23,0.0
2024-04-04 00:00:00,2024,4,4,3,0,0,0.0
2024-04-04 01:00:00,2024,4,4,3,0,1,0.0
2024-04-04 02:00:00,2024,4,4,3,0,2,0.0
2024-04-04 03:00:00,2024,4,4,3,0,3,0.0
2024-04-04 04:00:00,2024,4,4,3,0,4,0.0
2024-04-04 05:00:00,2024,4,4,3,0,5,0.0
2024-04-04 06:00:00,2024,4,4,3,0,6,0.0
2024-04-04 07:00:00,2024,4,4,3,0,7,0.0
2024-04-04 08:00:00,2024,4,4,3,0,8,0.1700000000419095
2024-04-04 09:00:00,2024,4,4,3,0,9,6.5799999999580905
2024-04-04 10:00:00,2024,4,4,3,0,10,34.13000000000466
2024-04-04 11:00:00,2024,4,4,3,0,11,81.26000000000931
2024-04-04 12:00:00,2024,4,4,3,0,12,120.85999999998604
2024-04-04 13:00:00,2024,4,4,3,0,13,139.9900000000489
2024-04-04 14:00:00,2024,4,4,3,0,14,140.06999999994878
2024-04-04 15:00:00,2024,4,4,3,0,15,138.6700000000419
2024-04-04 16:00:00,2024,4,4,3,0,16,124.98999999999069
2024-04-04 17:00:00,2024,4,4,3,0,17,95.03999999997905
2024-04-04 18:00:00,2024,4,4,3,0,18,76.92000000004191
2024-04-04 19:00:00,2024,4,4,3,0,19,51.70999999996275
2024-04-04 20:00:00,2024,4,4,3,0,20,21.020000000018623
2024-04-04 21:00:00,2024,4,4,3,0,21,2.9400000000023283
2024-04-04 22:00:00,2024,4,4,3,0,22,0.0
2024-04-04 23:00:00,2024,4,4,3,0,23,0.0
2024-04-05 00:00:00,2024,4,5,4,0,0,0.0
2024-04-05 01:00:00,2024,4,5,4,0,1,0.0
2024-04-05 02:00:00,2024,4,5,4,0,2,0.0
2024-04-05 03:00:00,2024,4,5,4,0,3,0.0
2024-04-05 04:00:00,2024,4,5,4,0,4,0.0
2024-04-05 05:00:00,2024,4,5,4,0,5,0.0
2024-04-05 06:00:00,2024,4,5,4,0,6,0.0
2024-04-05 07:00:00,2024,4,5,4,0,7,0.0
2024-04-05 08:00:00,2024,4,5,4,0,8,0.0499999999883584
2024-04-05 09:00:00,2024,4,5,4,0,9,7.380000000004657
2024-04-05 10:00:00,2024,4,5,4,0,10,23.479999999981374
2024-04-05 11:00:00,2024,4,5,4,0,11,53.429999999993015
2024-04-05 12:00:00,2024,4,5,4,0,12,90.54000000003724
2024-04-05 13:00:00,2024,4,5,4,0,13,107.17999999999302
2024-04-05 14:00:00,2024,4,5,4,0,14,129.38000000000466
2024-04-05 15:00:00,2024,4,5,4,0,15,134.07000000000698
2024-04-05 16:00:00,2024,4,5,4,0,16,125.82000000000698
2024-04-05 17:00:00,2024,4,5,4,0,17,100.6599999999744
2024-04-05 18:00:00,2024,4,5,4,0,18,89.78999999997905
2024-04-05 19:00:00,2024,4,5,4,0,19,47.39000000001397
2024-04-05 20:00:00,2024,4,5,4,0,20,19.34000000002561
2024-04-05 21:00:00,2024,4,5,4,0,21,1.7999999999883585
2024-04-05 22:00:00,2024,4,5,4,0,22,0.0
2024-04-05 23:00:00,2024,4,5,4,0,23,0.0
2024-04-06 00:00:00,2024,4,6,5,1,0,0.0
2024-04-06 01:00:00,2024,4,6,5,1,1,0.0
2024-04-06 02:00:00,2024,4,6,5,1,2,0.0
2024-04-06 03:00:00,2024,4,6,5,1,3,0.0
2024-04-06 04:00:00,2024,4,6,5,1,4,0.0
2024-04-06 05:00:00,2024,4,6,5,1,5,0.0
2024-04-06 06:00:00,2024,4,6,5,1,6,0.0
2024-04-06 07:00:00,2024,4,6,5,1,7,0.0
2024-04-06 08:00:00,2024,4,6,5,1,8,0.0599999999976716
2024-04-06 09:00:00,2024,4,6,5,1,9,7.630000000004657
2024-04-06 10:00:00,2024,4,6,5,1,10,34.19000000000233
2024-04-06 11:00:00,2024,4,6,5,1,11,39.929999999993015
2024-04-06 12:00:00,2024,4,6,5,1,12,28.75
2024-04-06 13:00:00,2024,4,6,5,1,13,30.119999999995343
2024-04-06 14:00:00,2024,4,6,5,1,14,34.30999999999767
2024-04-06 15:00:00,2024,4,6,5,1,15,13.570000000006983
2024-04-06 16:00:00,2024,4,6,5,1,16,12.440000000002328
2024-04-06 17:00:00,2024,4,6,5,1,17,22.119999999995343
2024-04-06 18:00:00,2024,4,6,5,1,18,24.470000000030268
2024-04-06 19:00:00,2024,4,6,5,1,19,20.039999999979045
2024-04-06 20:00:00,2024,4,6,5,1,20,8.950000000011642
2024-04-06 21:00:00,2024,4,6,5,1,21,0.8399999999674037
2024-04-06 22:00:00,2024,4,6,5,1,22,0.0
2024-04-06 23:00:00,2024,4,6,5,1,23,0.0
2024-04-07 00:00:00,2024,4,7,6,1,0,0.0
2024-04-07 01:00:00,2024,4,7,6,1,1,0.0
2024-04-07 02:00:00,2024,4,7,6,1,2,0.0
2024-04-07 03:00:00,2024,4,7,6,1,3,0.0
2024-04-07 04:00:00,2024,4,7,6,1,4,0.0
2024-04-07 05:00:00,2024,4,7,6,1,5,0.0
2024-04-07 06:00:00,2024,4,7,6,1,6,0.0
2024-04-07 07:00:00,2024,4,7,6,1,7,0.0
2024-04-07 08:00:00,2024,4,7,6,1,8,0.0
2024-04-07 09:00:00,2024,4,7,6,1,9,3.300000000046566
2024-04-07 10:00:00,2024,4,7,6,1,10,23.38999999995576
2024-04-07 11:00:00,2024,4,7,6,1,11,37.79000000003725
2024-04-07 12:00:00,2024,4,7,6,1,12,23.67999999999301
2024-04-07 13:00:00,2024,4,7,6,1,13,25.55999999999767
2024-04-07 14:00:00,2024,4,7,6,1,14,19.76999999996042
2024-04-07 15:00:00,2024,4,7,6,1,15,13.92000000004191
2024-04-07 16:00:00,2024,4,7,6,1,16,14.429999999993017
2024-04-07 17:00:00,2024,4,7,6,1,17,94.02000000001864
2024-04-07 18:00:00,2024,4,7,6,1,18,86.46999999997206
2024-04-07 19:00:00,2024,4,7,6,1,19,29.919999999983705
2024-04-07 20:00:00,2024,4,7,6,1,20,16.600000000034925
2024-04-07 21:00:00,2024,4,7,6,1,21,1.9099999999743889
2024-04-07 22:00:00,2024,4,7,6,1,22,0.0
2024-04-07 23:00:00,2024,4,7,6,1,23,0.0
2024-04-08 00:00:00,2024,4,8,0,0,0,0.0
2024-04-08 01:00:00,2024,4,8,0,0,1,0.0
2024-04-08 02:00:00,2024,4,8,0,0,2,0.0
2024-04-08 03:00:00,2024,4,8,0,0,3,0.0
2024-04-08 04:00:00,2024,4,8,0,0,4,0.0
2024-04-08 05:00:00,2024,4,8,0,0,5,0.0
2024-04-08 06:00:00,2024,4,8,0,0,6,0.0
2024-04-08 07:00:00,2024,4,8,0,0,7,0.0
2024-04-08 08:00:00,2024,4,8,0,0,8,0.2400000000488944
2024-04-08 09:00:00,2024,4,8,0,0,9,7.440000000002328
2024-04-08 10:00:00,2024,4,8,0,0,10,40.48999999999069
2024-04-08 11:00:00,2024,4,8,0,0,11,90.32000000000698
2024-04-08 12:00:00,2024,4,8,0,0,12,112.95999999996276
2024-04-08 13:00:00,2024,4,8,0,0,13,139.88000000000466
2024-04-08 14:00:00,2024,4,8,0,0,14,143.63000000000466
2024-04-08 15:00:00,2024,4,8,0,0,15,120.11999999999534
2024-04-08 16:00:00,2024,4,8,0,0,16,70.21000000002095
2024-04-08 17:00:00,2024,4,8,0,0,17,65.95999999996275
2024-04-08 18:00:00,2024,4,8,0,0,18,94.42000000004192
2024-04-08 19:00:00,2024,4,8,0,0,19,51.21999999997206
2024-04-08 20:00:00,2024,4,8,0,0,20,12.850000000034925
