ds,hour,day,Solar Energy Generated,Solar Energy Consumed,Excess Solar Energy,Total Energy Consumed,Carbon Intensity gCO₂eq/kWh (direct),CO2 Emissions,Battery Charge (kWh),Battery Discharge (kWh),Battery Level (kWh),Grid Energy Used (kWh),Adjusted CO2 Emissions (with Battery)
2024-09-16 04:00:00,4,16,0,0.0,0.0,93.45841979980467,63.8,5962.647183227538,0.0,0.0,0.0,93.45841979980467,5962.647183227538
2024-09-16 05:00:00,5,16,0,0.0,0.0,91.02531433105467,72.19,6571.117441558837,0.0,0.0,0.0,91.02531433105467,6571.117441558837
2024-09-16 06:00:00,6,16,0,0.0,0.0,92.07273864746094,79.21,7293.0816282653805,0.0,0.0,0.0,92.07273864746094,7293.0816282653805
2024-09-16 07:00:00,7,16,0,0.0,0.0,151.6265106201172,58.19,8823.146652984618,0.0,0.0,0.0,151.6265106201172,8823.146652984618
2024-09-16 08:00:00,8,16,4,0.08,3.92,595.89306640625,43.31,25808.12870605469,3.92,0.0,3.92,595.89306640625,25808.12870605469
2024-09-16 09:00:00,9,16,20,5.53,14.469999999999999,520.3779296875,42.56,22147.2846875,14.469999999999999,0.0,18.39,520.3779296875,22147.2846875
2024-09-16 10:00:00,10,16,56,40.96,15.04,432.5376586914063,43.11,18646.698466186524,15.04,0.0,33.43,432.5376586914063,18646.698466186524
2024-09-16 11:00:00,11,16,94,89.19,4.810000000000002,306.3319702148437,41.88,12829.182912597655,4.810000000000002,0.0,38.24,306.3319702148437,12829.182912597655
2024-09-16 12:00:00,12,16,113,122.75,0.0,314.0325622558594,41.21,12941.281890563965,0.0,0.0,38.24,314.0325622558594,12941.281890563965
2024-09-16 13:00:00,13,16,118,141.01,0.0,418.0931396484375,41.9,17518.10255126953,0.0,0.0,38.24,418.0931396484375,17518.10255126953
2024-09-16 14:00:00,14,16,116,140.46,0.0,448.9820251464844,42.34,19009.89894470215,0.0,0.0,38.24,448.9820251464844,19009.89894470215
2024-09-16 15:00:00,15,16,117,134.61,0.0,327.70574951171875,42.33,13871.784376831054,0.0,0.0,38.24,327.70574951171875,13871.784376831054
2024-09-16 16:00:00,16,16,113,122.47,0.0,433.13616943359375,51.86,22462.44174682617,0.0,0.0,38.24,433.13616943359375,22462.44174682617
2024-09-16 17:00:00,17,16,99,120.15,0.0,474.673583984375,78.73,37371.051267089846,0.0,0.0,38.24,474.673583984375,37371.051267089846
2024-09-16 18:00:00,18,16,80,94.48,0.0,386.310302734375,98.21,37939.534831542966,0.0,38.24,0.0,348.070302734375,34183.984431542965
2024-09-16 19:00:00,19,16,59,51.39,7.609999999999999,474.4189453125,96.41,45738.73051757812,0.0,0.0,0.0,474.4189453125,45738.73051757812
2024-09-16 20:00:00,20,16,21,13.63,7.369999999999999,488.34808349609375,85.84,41919.79948730469,0.0,0.0,0.0,488.34808349609375,41919.79948730469
2024-09-16 21:00:00,21,16,5,0.55,4.45,169.4411163330078,72.78,12331.924446716308,0.0,0.0,0.0,169.4411163330078,12331.924446716308
2024-09-16 22:00:00,22,16,0,0.0,0.0,123.64591979980467,60.39,7466.977096710204,0.0,0.0,0.0,123.64591979980467,7466.977096710204
2024-09-16 23:00:00,23,16,0,0.0,0.0,110.1625518798828,58.79,6476.456425018309,0.0,0.0,0.0,110.1625518798828,6476.456425018309
2024-09-17 00:00:00,0,17,0,0.0,0.0,105.42454528808594,56.78,5986.00568145752,0.0,0.0,0.0,105.42454528808594,5986.00568145752
2024-09-17 01:00:00,1,17,0,0.0,0.0,103.86495208740234,58.73,6099.98863609314,0.0,0.0,0.0,103.86495208740234,6099.98863609314
2024-09-17 02:00:00,2,17,0,0.0,0.0,103.9901123046875,56.58,5883.760554199219,0.0,0.0,0.0,103.9901123046875,5883.760554199219
2024-09-17 03:00:00,3,17,0,0.0,0.0,102.00460815429688,54.17,5525.5896237182615,0.0,0.0,0.0,102.00460815429688,5525.5896237182615
2024-09-17 04:00:00,4,17,0,0.0,0.0,103.7129898071289,56.95,5906.454769515992,0.0,0.0,0.0,103.7129898071289,5906.454769515992
2024-09-17 05:00:00,5,17,0,0.0,0.0,102.58851623535156,74.11,7602.834938201904,0.0,0.0,0.0,102.58851623535156,7602.834938201904
2024-09-17 06:00:00,6,17,0,0.0,0.0,104.02577209472656,82.95,8628.937795257569,0.0,0.0,0.0,104.02577209472656,8628.937795257569
2024-09-17 07:00:00,7,17,0,0.0,0.0,154.06617736816406,60.35,9297.893804168702,0.0,0.0,0.0,154.06617736816406,9297.893804168702
2024-09-17 08:00:00,8,17,5,0.14,4.86,499.3014526367188,40.63,20286.618020629885,4.86,0.0,4.86,499.3014526367188,20286.618020629885
2024-09-17 09:00:00,9,17,18,5.36,12.64,441.501708984375,39.15,17284.79190673828,12.64,0.0,17.5,441.501708984375,17284.79190673828
2024-09-17 10:00:00,10,17,46,39.07,6.93,420.52630615234375,37.5,15769.73648071289,6.93,0.0,24.43,420.52630615234375,15769.73648071289
2024-09-17 11:00:00,11,17,82,86.36,0.0,402.7267761230469,38.6,15545.25355834961,0.0,0.0,24.43,402.7267761230469,15545.25355834961
2024-09-17 12:00:00,12,17,107,123.33,0.0,424.8709716796875,38.88,16518.98337890625,0.0,0.0,24.43,424.8709716796875,16518.98337890625
2024-09-17 13:00:00,13,17,117,140.95,0.0,509.1129760742188,39.24,19977.593181152348,0.0,0.0,24.43,509.1129760742188,19977.593181152348
2024-09-17 14:00:00,14,17,116,140.25,0.0,418.8521728515625,40.72,17055.660478515623,0.0,0.0,24.43,418.8521728515625,17055.660478515623
2024-09-17 15:00:00,15,17,114,138.42,0.0,372.85009765625,42.0,15659.7041015625,0.0,0.0,24.43,372.85009765625,15659.7041015625
2024-09-17 16:00:00,16,17,110,128.64,0.0,400.5656433105469,48.71,19511.55248565674,0.0,0.0,24.43,400.5656433105469,19511.55248565674
2024-09-17 17:00:00,17,17,100,106.83,0.0,227.41964721679688,70.45,16021.714146423341,0.0,0.0,24.43,227.41964721679688,16021.714146423341
2024-09-17 18:00:00,18,17,84,90.89,0.0,455.6370544433594,90.58,41271.604391479494,0.0,24.43,0.0,431.20705444335937,39058.73499147949
2024-09-17 19:00:00,19,17,60,48.38,11.619999999999997,537.7788696289062,91.72,49325.07792236328,0.0,0.0,0.0,537.7788696289062,49325.07792236328
2024-09-17 20:00:00,20,17,22,11.22,10.78,517.790771484375,83.66,43318.37594238281,0.0,0.0,0.0,517.790771484375,43318.37594238281
2024-09-17 21:00:00,21,17,6,0.38,5.62,228.02325439453125,74.68,17028.776638183594,0.0,0.0,0.0,228.02325439453125,17028.776638183594
2024-09-17 22:00:00,22,17,0,0.0,0.0,119.50425720214844,65.37,7811.993293304444,0.0,0.0,0.0,119.50425720214844,7811.993293304444
2024-09-17 23:00:00,23,17,0,0.0,0.0,103.90868377685548,63.51,6599.240506668091,0.0,0.0,0.0,103.90868377685548,6599.240506668091
2024-09-18 00:00:00,0,18,0,0.0,0.0,106.38174438476562,66.55,7079.705088806152,0.0,0.0,0.0,106.38174438476562,7079.705088806152
2024-09-18 01:00:00,1,18,0,0.0,0.0,106.3014678955078,68.29,7259.327242584228,0.0,0.0,0.0,106.3014678955078,7259.327242584228
2024-09-18 02:00:00,2,18,0,0.0,0.0,106.56475830078124,72.34,7708.894615478515,0.0,0.0,0.0,106.56475830078124,7708.894615478515
2024-09-18 03:00:00,3,18,0,0.0,0.0,104.8751220703125,89.59,9395.762186279297,0.0,0.0,0.0,104.8751220703125,9395.762186279297
2024-09-18 04:00:00,4,18,0,0.0,0.0,105.52249908447266,107.53,11346.834326553344,0.0,0.0,0.0,105.52249908447266,11346.834326553344
2024-09-18 05:00:00,5,18,0,0.0,0.0,106.08676147460938,119.63,12691.15927520752,0.0,0.0,0.0,106.08676147460938,12691.15927520752
2024-09-18 06:00:00,6,18,0,0.0,0.0,107.5528564453125,121.68,13087.031572265625,0.0,0.0,0.0,107.5528564453125,13087.031572265625
2024-09-18 07:00:00,7,18,0,0.0,0.0,141.434814453125,111.15,15720.479626464845,0.0,0.0,0.0,141.434814453125,15720.479626464845
2024-09-18 08:00:00,8,18,0,0.07,0.0,506.1375732421875,75.03,37975.50212036133,0.0,0.0,0.0,506.1375732421875,37975.50212036133
2024-09-18 09:00:00,9,18,9,5.45,3.55,504.8442077636719,54.47,27498.863996887205,3.55,0.0,3.55,504.8442077636719,27498.863996887205
2024-09-18 10:00:00,10,18,31,35.71,0.0,431.7891845703125,53.7,23187.079211425782,0.0,0.0,3.55,431.7891845703125,23187.079211425782
2024-09-18 11:00:00,11,18,67,79.96,0.0,356.2653503417969,53.04,18896.314182128906,0.0,0.0,3.55,356.2653503417969,18896.314182128906
2024-09-18 12:00:00,12,18,97,116.06,0.0,356.45623779296875,48.22,17188.319786376953,0.0,0.0,3.55,356.45623779296875,17188.319786376953
2024-09-18 13:00:00,13,18,110,132.71,0.0,341.6264038085937,46.81,15991.53196228027,0.0,0.0,3.55,341.6264038085937,15991.53196228027
2024-09-18 14:00:00,14,18,111,133.24,0.0,310.41607666015625,50.13,15561.157922973634,0.0,0.0,3.55,310.41607666015625,15561.157922973634
2024-09-18 15:00:00,15,18,111,108.77,2.230000000000004,303.86328125,58.74,17848.929140625,2.230000000000004,0.0,5.780000000000004,303.86328125,17848.929140625
2024-09-18 16:00:00,16,18,107,106.94,0.060000000000002274,290.08258056640625,83.94,24349.53181274414,0.060000000000002274,0.0,5.840000000000006,290.08258056640625,24349.53181274414
2024-09-18 17:00:00,17,18,98,102.32,0.0,285.01763916015625,125.14,35667.10736450196,0.0,0.0,5.840000000000006,285.01763916015625,35667.10736450196
2024-09-18 18:00:00,18,18,81,86.67,0.0,330.5637512207031,139.24,46027.69671997071,0.0,5.840000000000006,0.0,324.7237512207031,45214.5351199707
2024-09-18 19:00:00,19,18,58,44.82,13.18,222.4209899902344,135.26,30084.663106079104,0.0,0.0,0.0,222.4209899902344,30084.663106079104
2024-09-18 20:00:00,20,18,21,10.01,10.99,143.21058654785156,138.27,19801.727801971436,0.0,0.0,0.0,143.21058654785156,19801.727801971436
2024-09-18 21:00:00,21,18,7,0.24,6.76,109.5182876586914,129.67,14201.236360702513,0.0,0.0,0.0,109.5182876586914,14201.236360702513
2024-09-18 22:00:00,22,18,0,0.0,0.0,125.93476104736328,128.49,16181.35744697571,0.0,0.0,0.0,125.93476104736328,16181.35744697571
2024-09-18 23:00:00,23,18,0,0.0,0.0,113.25436401367188,125.91,14259.856972961425,0.0,0.0,0.0,113.25436401367188,14259.856972961425
2024-09-19 00:00:00,0,19,0,0.0,0.0,110.19515991210938,126.02,13886.794052124023,0.0,0.0,0.0,110.19515991210938,13886.794052124023
2024-09-19 01:00:00,1,19,0,0.0,0.0,114.85155487060548,129.33,14853.751591415408,0.0,0.0,0.0,114.85155487060548,14853.751591415408
2024-09-19 02:00:00,2,19,0,0.0,0.0,121.00096130371094,133.03,16096.757882232667,0.0,0.0,0.0,121.00096130371094,16096.757882232667
2024-09-19 03:00:00,3,19,0,0.0,0.0,108.54524230957033,137.18,14890.236340026859,0.0,0.0,0.0,108.54524230957033,14890.236340026859
2024-09-19 04:00:00,4,19,0,0.0,0.0,108.21745300292967,145.33,15727.242444915772,0.0,0.0,0.0,108.21745300292967,15727.242444915772
2024-09-19 05:00:00,5,19,0,0.0,0.0,112.77450561523438,157.25,17733.791007995605,0.0,0.0,0.0,112.77450561523438,17733.791007995605
2024-09-19 06:00:00,6,19,0,0.0,0.0,109.5063018798828,163.2,17871.42846679687,0.0,0.0,0.0,109.5063018798828,17871.42846679687
2024-09-19 07:00:00,7,19,0,0.0,0.0,148.35606384277344,138.97,20617.042192230223,0.0,0.0,0.0,148.35606384277344,20617.042192230223
2024-09-19 08:00:00,8,19,0,0.04,0.0,552.2125854492188,106.98,59075.70239135742,0.0,0.0,0.0,552.2125854492188,59075.70239135742
2024-09-19 09:00:00,9,19,7,4.32,2.6799999999999997,664.605224609375,89.99,59807.82416259765,2.6799999999999997,0.0,2.6799999999999997,664.605224609375,59807.82416259765
2024-09-19 10:00:00,10,19,24,27.86,0.0,579.3761596679688,83.47,48360.52804748535,0.0,0.0,2.6799999999999997,579.3761596679688,48360.52804748535
2024-09-19 11:00:00,11,19,53,59.02,0.0,381.6350708007813,89.37,34106.72627746583,0.0,0.0,2.6799999999999997,381.6350708007813,34106.72627746583
2024-09-19 12:00:00,12,19,82,52.67,29.33,396.6262512207031,84.83,33645.80489105225,29.33,0.0,32.01,396.6262512207031,33645.80489105225
2024-09-19 13:00:00,13,19,98,56.93,41.07,379.6865234375,85.65,32520.150732421876,41.07,0.0,73.08,379.6865234375,32520.150732421876
2024-09-19 14:00:00,14,19,102,33.14,68.86,310.5813903808594,97.8,30374.859979248045,26.92,0.0,100.0,310.5813903808594,30374.859979248045
2024-09-19 15:00:00,15,19,102,68.61,33.39,166.13156127929688,111.64,18546.927501220704,0.0,0.0,100.0,166.13156127929688,18546.927501220704
2024-09-19 16:00:00,16,19,95,78.79,16.209999999999994,339.2159729003906,125.86,42693.722349243166,0.0,0.0,100.0,339.2159729003906,42693.722349243166
2024-09-19 17:00:00,17,19,79,65.8,13.200000000000003,319.4003295898437,155.29,49599.677182006824,0.0,0.0,100.0,319.4003295898437,49599.677182006824
2024-09-19 18:00:00,18,19,50,18.04,31.96,350.28985595703125,169.98,59542.26971557617,0.0,100.0,0.0,250.28985595703125,42544.26971557617
2024-09-19 19:00:00,19,19,24,1.93,22.07,301.213623046875,170.77,51438.25040771485,0.0,0.0,0.0,301.213623046875,51438.25040771485
2024-09-19 20:00:00,20,19,8,0.05,7.95,182.90936279296875,164.41,30072.128336791993,0.0,0.0,0.0,182.90936279296875,30072.128336791993
2024-09-19 21:00:00,21,19,2,0.0,2.0,104.90550231933594,158.69,16647.45416305542,0.0,0.0,0.0,104.90550231933594,16647.45416305542
2024-09-19 22:00:00,22,19,0,0.0,0.0,99.90390014648438,153.04,15289.292878417968,0.0,0.0,0.0,99.90390014648438,15289.292878417968
2024-09-19 23:00:00,23,19,0,0.0,0.0,95.33775329589844,152.22,14512.31280670166,0.0,0.0,0.0,95.33775329589844,14512.31280670166
2024-09-20 00:00:00,0,20,0,0.0,0.0,98.62905883789062,152.11,15002.466139831544,0.0,0.0,0.0,98.62905883789062,15002.466139831544
2024-09-20 01:00:00,1,20,0,0.0,0.0,95.00454711914062,152.2,14459.692071533202,0.0,0.0,0.0,95.00454711914062,14459.692071533202
2024-09-20 02:00:00,2,20,0,0.0,0.0,90.94501495361328,153.78,13985.52439956665,0.0,0.0,0.0,90.94501495361328,13985.52439956665
2024-09-20 03:00:00,3,20,0,0.0,0.0,94.43247985839844,156.25,14755.074977874756,0.0,0.0,0.0,94.43247985839844,14755.074977874756
2024-09-20 04:00:00,4,20,0,0.0,0.0,92.53617095947266,159.53,14762.295353164673,0.0,0.0,0.0,92.53617095947266,14762.295353164673
2024-09-20 05:00:00,5,20,0,0.0,0.0,93.7751693725586,165.58,15527.292544708253,0.0,0.0,0.0,93.7751693725586,15527.292544708253
2024-09-20 06:00:00,6,20,0,0.0,0.0,95.54922485351562,172.46,16478.419318237306,0.0,0.0,0.0,95.54922485351562,16478.419318237306
2024-09-20 07:00:00,7,20,0,0.0,0.0,134.81402587890625,155.97,21026.943616333007,0.0,0.0,0.0,134.81402587890625,21026.943616333007
2024-09-20 08:00:00,8,20,0,0.0,0.0,485.301513671875,125.92,61109.1666015625,0.0,0.0,0.0,485.301513671875,61109.1666015625
2024-09-20 09:00:00,9,20,6,2.01,3.99,458.8780212402344,105.49,48407.04246063232,3.99,0.0,3.99,458.8780212402344,48407.04246063232
2024-09-20 10:00:00,10,20,25,7.77,17.23,424.2427368164063,92.75,39348.51383972169,17.23,0.0,21.22,424.2427368164063,39348.51383972169
2024-09-20 11:00:00,11,20,60,14.5,45.5,381.50579833984375,81.12,30947.750361328126,45.5,0.0,66.72,381.50579833984375,30947.750361328126
2024-09-20 12:00:00,12,20,90,21.51,68.49,432.7110595703125,73.02,31596.561569824218,33.28,0.0,100.0,432.7110595703125,31596.561569824218
2024-09-20 13:00:00,13,20,105,64.72,40.28,355.6677551269531,69.44,24697.568916015625,0.0,0.0,100.0,355.6677551269531,24697.568916015625
2024-09-20 14:00:00,14,20,105,78.67,26.33,368.4417114257813,74.3,27375.21915893555,0.0,0.0,100.0,368.4417114257813,27375.21915893555
2024-09-20 15:00:00,15,20,101,82.85,18.150000000000006,243.92648315429688,94.21,22980.313977966307,0.0,0.0,100.0,243.92648315429688,22980.313977966307
2024-09-20 16:00:00,16,20,93,83.6,9.400000000000006,290.7450561523437,121.09,35206.318849487296,0.0,0.0,100.0,290.7450561523437,35206.318849487296
2024-09-20 17:00:00,17,20,81,41.14,39.86,168.0491180419922,151.06,25385.49977142334,0.0,0.0,100.0,168.0491180419922,25385.49977142334
2024-09-20 18:00:00,18,20,56,33.88,22.119999999999997,191.9424591064453,159.44,30603.30567993164,0.0,100.0,0.0,91.94245910644531,14659.30567993164
2024-09-20 19:00:00,19,20,32,16.93,15.07,317.6351318359375,156.26,49633.66570068359,0.0,0.0,0.0,317.6351318359375,49633.66570068359
2024-09-20 20:00:00,20,20,12,7.72,4.28,126.7115249633789,151.5,19196.796031951904,0.0,0.0,0.0,126.7115249633789,19196.796031951904
2024-09-20 21:00:00,21,20,4,0.13,3.87,113.72354888916016,141.17,16054.353396682738,0.0,0.0,0.0,113.72354888916016,16054.353396682738
2024-09-20 22:00:00,22,20,0,0.0,0.0,126.55756378173828,129.39,16375.283177719115,0.0,0.0,0.0,126.55756378173828,16375.283177719115
2024-09-20 23:00:00,23,20,0,0.0,0.0,125.46952056884766,117.36,14725.10293395996,0.0,0.0,0.0,125.46952056884766,14725.10293395996
2024-09-21 00:00:00,0,21,0,0.0,0.0,119.94685363769533,121.85,14615.524115753175,0.0,0.0,0.0,119.94685363769533,14615.524115753175
2024-09-21 01:00:00,1,21,0,0.0,0.0,126.03516387939452,121.23,15279.242917098998,0.0,0.0,0.0,126.03516387939452,15279.242917098998
2024-09-21 02:00:00,2,21,0,0.0,0.0,122.8208465576172,124.76,15323.128816528322,0.0,0.0,0.0,122.8208465576172,15323.128816528322
2024-09-21 03:00:00,3,21,0,0.0,0.0,122.02433776855467,129.57,15810.693444671628,0.0,0.0,0.0,122.02433776855467,15810.693444671628
2024-09-21 04:00:00,4,21,0,0.0,0.0,123.2703094482422,126.91,15644.234972076418,0.0,0.0,0.0,123.2703094482422,15644.234972076418
2024-09-21 05:00:00,5,21,0,0.0,0.0,118.6242218017578,118.14,14014.265563659666,0.0,0.0,0.0,118.6242218017578,14014.265563659666
2024-09-21 06:00:00,6,21,0,0.0,0.0,119.84513854980467,117.34,14062.62855743408,0.0,0.0,0.0,119.84513854980467,14062.62855743408
2024-09-21 07:00:00,7,21,0,0.0,0.0,119.53187561035156,110.53,13211.858211212158,0.0,0.0,0.0,119.53187561035156,13211.858211212158
2024-09-21 08:00:00,8,21,2,0.05,1.95,109.81554412841795,92.1,10114.011614227293,1.95,0.0,1.95,109.81554412841795,10114.011614227293
2024-09-21 09:00:00,9,21,5,3.85,1.15,71.93997955322266,75.48,5430.029656677247,1.15,0.0,3.0999999999999996,71.93997955322266,5430.029656677247
2024-09-21 10:00:00,10,21,8,12.46,0.0,53.01512908935547,58.18,3084.420210418701,0.0,0.0,3.0999999999999996,53.01512908935547,3084.420210418701
2024-09-21 11:00:00,11,21,13,11.04,1.9600000000000009,57.2446174621582,51.41,2942.945783729553,1.9600000000000009,0.0,5.0600000000000005,57.2446174621582,2942.945783729553
2024-09-21 12:00:00,12,21,20,17.32,2.6799999999999997,53.69390869140625,51.06,2741.6109777832035,2.6799999999999997,0.0,7.74,53.69390869140625,2741.6109777832035
2024-09-21 13:00:00,13,21,26,22.83,3.1700000000000017,42.83372497558594,49.41,2116.414351043701,3.1700000000000017,0.0,10.910000000000002,42.83372497558594,2116.414351043701
2024-09-21 14:00:00,14,21,27,17.03,9.969999999999999,46.20249176025391,47.31,2185.839885177613,9.969999999999999,0.0,20.880000000000003,46.20249176025391,2185.839885177613
2024-09-21 15:00:00,15,21,29,86.2,0.0,15.80474853515625,50.16,792.7661865234375,0.0,0.0,20.880000000000003,15.80474853515625,792.7661865234375
2024-09-21 16:00:00,16,21,30,67.09,0.0,14.379459381103516,74.36,1069.2565995788575,0.0,0.0,20.880000000000003,14.379459381103516,1069.2565995788575
2024-09-21 17:00:00,17,21,27,10.65,16.35,52.115821838378906,112.15,5844.789419174194,16.35,0.0,37.230000000000004,52.115821838378906,5844.789419174194
2024-09-21 18:00:00,18,21,22,12.33,9.67,54.69850158691406,126.46,6917.172510681152,0.0,37.230000000000004,0.0,17.46850158691406,2209.0667106811516
2024-09-21 19:00:00,19,21,17,19.43,0.0,43.57770538330078,131.21,5717.830723342896,0.0,0.0,0.0,43.57770538330078,5717.830723342896
2024-09-21 20:00:00,20,21,11,7.55,3.45,56.04945373535156,131.63,7377.789595184326,0.0,0.0,0.0,56.04945373535156,7377.789595184326
2024-09-21 21:00:00,21,21,6,0.13,5.87,89.54171752929688,130.16,11654.749953613282,0.0,0.0,0.0,89.54171752929688,11654.749953613282
2024-09-21 22:00:00,22,21,0,0.0,0.0,92.67228698730467,129.74,12023.30251373291,0.0,0.0,0.0,92.67228698730467,12023.30251373291
2024-09-21 23:00:00,23,21,0,0.0,0.0,96.0557098388672,127.6,12256.708575439454,0.0,0.0,0.0,96.0557098388672,12256.708575439454
2024-09-22 00:00:00,0,22,0,0.0,0.0,96.37673950195312,123.76,11927.58528076172,0.0,0.0,0.0,96.37673950195312,11927.58528076172
2024-09-22 01:00:00,1,22,0,0.0,0.0,38.7295036315918,121.11,4690.530184822082,0.0,0.0,0.0,38.7295036315918,4690.530184822082
2024-09-22 02:00:00,2,22,0,0.0,0.0,38.75493621826172,117.34,4547.50421585083,0.0,0.0,0.0,38.75493621826172,4547.50421585083
2024-09-22 03:00:00,3,22,0,0.0,0.0,94.20956420898438,125.15,11790.326960754395,0.0,0.0,0.0,94.20956420898438,11790.326960754395
2024-09-22 04:00:00,4,22,0,0.0,0.0,97.3201904296875,129.45,12598.098651123046,0.0,0.0,0.0,97.3201904296875,12598.098651123046
2024-09-22 05:00:00,5,22,0,0.0,0.0,95.08435821533205,135.79,12911.505002059937,0.0,0.0,0.0,95.08435821533205,12911.505002059937
2024-09-22 06:00:00,6,22,0,0.0,0.0,99.6566162109375,139.49,13901.101395263673,0.0,0.0,0.0,99.6566162109375,13901.101395263673
2024-09-22 07:00:00,7,22,0,0.0,0.0,99.57643127441406,114.13,11364.658101348876,0.0,0.0,0.0,99.57643127441406,11364.658101348876
2024-09-22 08:00:00,8,22,4,0.02,3.98,95.95297241210938,74.83,7180.160925598145,3.98,0.0,3.98,95.95297241210938,7180.160925598145
2024-09-22 09:00:00,9,22,9,3.3,5.7,76.8175277709961,55.8,4286.418049621582,5.7,0.0,9.68,76.8175277709961,4286.418049621582
2024-09-22 10:00:00,10,22,16,20.46,0.0,48.38459777832031,54.82,2652.4436502075196,0.0,0.0,9.68,48.38459777832031,2652.4436502075196
2024-09-22 11:00:00,11,22,26,11.69,14.31,52.00279235839844,49.78,2588.6990036010743,14.31,0.0,23.990000000000002,52.00279235839844,2588.6990036010743
2024-09-22 12:00:00,12,22,37,12.29,24.71,56.45772552490234,50.71,2862.9712613677975,24.71,0.0,48.7,56.45772552490234,2862.9712613677975
2024-09-22 13:00:00,13,22,46,58.03,0.0,33.49497985839844,55.61,1862.655829925537,0.0,0.0,48.7,33.49497985839844,1862.655829925537
2024-09-22 14:00:00,14,22,49,87.91,0.0,16.94741439819336,54.28,919.9056535339356,0.0,0.0,48.7,16.94741439819336,919.9056535339356
2024-09-22 15:00:00,15,22,48,12.06,35.94,52.24595642089844,61.27,3201.1097499084476,35.94,0.0,84.64,52.24595642089844,3201.1097499084476
2024-09-22 16:00:00,16,22,45,22.15,22.85,50.284950256347656,78.47,3945.8600466156004,15.36,0.0,100.0,50.284950256347656,3945.8600466156004
2024-09-22 17:00:00,17,22,38,79.16,0.0,7.239037036895752,120.09,869.3359577608109,0.0,0.0,100.0,7.239037036895752,869.3359577608109
2024-09-22 18:00:00,18,22,31,62.58,0.0,19.96859359741211,137.68,2749.2759664916994,0.0,19.96859359741211,80.03140640258789,0.0,0.0
2024-09-22 19:00:00,19,22,23,22.23,0.7699999999999996,46.69513702392578,137.14,6403.771091461181,0.0,46.69513702392578,33.33626937866211,0.0,0.0
2024-09-22 20:00:00,20,22,13,9.24,3.76,63.25994873046875,130.38,8247.832115478515,0.0,33.33626937866211,0.0,29.92367935180664,3901.4493138885496
2024-09-22 21:00:00,21,22,7,0.12,6.88,91.59172058105467,125.22,11469.115251159667,0.0,0.0,0.0,91.59172058105467,11469.115251159667
2024-09-22 22:00:00,22,22,0,0.0,0.0,100.39028930664062,121.01,12148.228908996583,0.0,0.0,0.0,100.39028930664062,12148.228908996583
2024-09-22 23:00:00,23,22,0,0.0,0.0,97.29788208007812,120.01,11676.718828430176,0.0,0.0,0.0,97.29788208007812,11676.718828430176
2024-09-23 00:00:00,0,23,0,0.0,0.0,97.2886962890625,117.72,11452.825327148437,0.0,0.0,0.0,97.2886962890625,11452.825327148437
2024-09-23 01:00:00,1,23,0,0.0,0.0,97.5378646850586,118.98,11605.055140228273,0.0,0.0,0.0,97.5378646850586,11605.055140228273
2024-09-23 02:00:00,2,23,0,0.0,0.0,97.35958862304688,122.65,11941.1535446167,0.0,0.0,0.0,97.35958862304688,11941.1535446167
2024-09-23 03:00:00,3,23,0,0.0,0.0,98.16873931884766,135.49,13300.88249031067,0.0,0.0,0.0,98.16873931884766,13300.88249031067
2024-09-23 04:00:00,4,23,0,0.0,0.0,98.18971252441406,146.42,14376.937707824705,0.0,0.0,0.0,98.18971252441406,14376.937707824705
2024-09-23 05:00:00,5,23,0,0.0,0.0,97.6291961669922,147.82,14431.547777404787,0.0,0.0,0.0,97.6291961669922,14431.547777404787
2024-09-23 06:00:00,6,23,0,0.0,0.0,96.01246643066406,151.08,14505.563428344727,0.0,0.0,0.0,96.01246643066406,14505.563428344727
2024-09-23 07:00:00,7,23,0,0.0,0.0,128.19932556152344,129.01,16538.99499069214,0.0,0.0,0.0,128.19932556152344,16538.99499069214
2024-09-23 08:00:00,8,23,1,0.11,0.89,595.546630859375,87.52,52122.241132812494,0.89,0.0,0.89,595.546630859375,52122.241132812494
2024-09-23 09:00:00,9,23,10,4.71,5.29,469.1432495117188,59.66,27989.086265869144,5.29,0.0,6.18,469.1432495117188,27989.086265869144
2024-09-23 10:00:00,10,23,36,32.51,3.490000000000002,427.5239868164063,50.14,21436.052698974614,3.490000000000002,0.0,9.670000000000002,427.5239868164063,21436.052698974614
2024-09-23 11:00:00,11,23,76,74.11,1.8900000000000006,322.639404296875,50.05,16148.102185058593,1.8900000000000006,0.0,11.560000000000002,322.639404296875,16148.102185058593
2024-09-23 12:00:00,12,23,104,109.59,0.0,338.5439758300781,48.5,16419.38282775879,0.0,0.0,11.560000000000002,338.5439758300781,16419.38282775879
2024-09-23 13:00:00,13,23,113,128.49,0.0,328.25640869140625,47.9,15723.481976318359,0.0,0.0,11.560000000000002,328.25640869140625,15723.481976318359
2024-09-23 14:00:00,14,23,112,125.43,0.0,230.64501953125,49.43,11400.783315429688,0.0,0.0,11.560000000000002,230.64501953125,11400.783315429688
2024-09-23 15:00:00,15,23,110,82.24,27.760000000000005,104.27268981933594,56.45,5886.193340301514,27.760000000000005,0.0,39.32000000000001,104.27268981933594,5886.193340301514
2024-09-23 16:00:00,16,23,106,107.33,0.0,141.4369659423828,83.27,11777.456154022217,0.0,0.0,39.32000000000001,141.4369659423828,11777.456154022217
